"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"36072","4","2","-1","8","49241","7","0"
"36073","4","2","-1","8","49246","3","0"
"36074","4","2","-1","8","49256","9","0"
"36075","4","2","-1","8","49257","6","0"
"36076","4","2","-1","8","49903","8","0"
"36077","4","2","-1","8","49790","5","0"
"36078","4","2","-1","8","49251","10","0"
"36079","4","2","-1","8","49797","1","0"
"36080","4","2","-1","8","49241","7","0"
"36081","4","2","-1","8","49246","3","0"
"36082","4","2","-1","8","49256","9","0"
"36083","4","2","-1","8","49814","6","0"
"36084","4","2","-1","8","49905","8","0"
"36085","4","2","-1","8","49255","5","0"
"36086","4","2","-1","8","49912","10","0"
"36087","4","2","-1","8","49264","1","0"
"36088","4","2","-1","8","49850","7","0"
"36089","4","2","-1","8","49845","3","0"
"36090","4","2","-1","8","49859","9","0"
"36091","4","2","-1","8","49815","6","0"
"36092","4","2","-1","8","49904","8","0"
"36093","4","2","-1","8","49811","5","0"
"36094","4","2","-1","8","49911","10","0"
"36095","4","2","-1","8","49842","1","0"
"36096","4","2","-1","8","49851","7","0"
"36097","4","2","-1","8","49847","3","0"
"36098","4","2","-1","8","49860","9","0"
"36099","4","2","-1","8","49815","6","0"
"36100","4","2","-1","8","49904","8","0"
"36101","4","2","-1","8","49811","5","0"
"36102","4","2","-1","8","49911","10","0"
"36103","4","2","-1","8","49842","1","0"
"36104","4","2","-1","8","49851","7","0"
"36105","4","2","-1","8","49847","3","0"
"36106","4","2","-1","8","49860","9","0"
"36107","4","2","-1","8","49816","6","0"
"36108","4","2","-1","8","49906","8","0"
"36109","4","2","-1","8","49813","5","0"
"36110","4","2","-1","8","49913","10","0"
"36111","4","2","-1","8","49843","1","0"
"36112","4","2","-1","8","49852","7","0"
"36113","4","2","-1","8","49848","3","0"
"36114","4","2","-1","8","49863","9","0"
"36115","4","2","-1","8","49817","6","0"
"36116","4","2","-1","8","49902","8","0"
"36117","4","2","-1","8","49809","5","0"
"36118","4","2","-1","8","49910","10","0"
"36119","4","2","-1","8","49844","1","0"
"36120","4","2","-1","8","49853","7","0"
"36121","4","2","-1","8","49849","3","0"
"36122","4","2","-1","8","49864","9","0"
"36123","4","2","-1","8","49817","6","0"
"36124","4","2","-1","8","49902","8","0"
"36125","4","2","-1","8","49809","5","0"
"36126","4","2","-1","8","49910","10","0"
"36127","4","2","-1","8","49844","1","0"
"36128","4","2","-1","8","49853","7","0"
"36129","4","2","-1","8","49849","3","0"
"36130","4","2","-1","8","49864","9","0"
"36131","4","2","-1","8","49908","6","0"
"36132","4","2","-1","8","49901","8","0"
"36133","4","2","-1","8","49914","5","0"
"36134","4","2","-1","8","49909","10","0"
"36135","4","2","-1","8","51784","1","0"
"36136","4","2","-1","8","49927","7","0"
"36137","4","2","-1","8","49898","3","0"
"36138","4","2","-1","8","49899","9","0"
"36139","4","2","-1","8","49908","6","0"
"36140","4","2","-1","8","49901","8","0"
"36141","4","2","-1","8","49914","5","0"
"36142","4","2","-1","8","49909","10","0"
"36143","4","2","-1","8","51784","1","0"
"36144","4","2","-1","8","49927","7","0"
"36145","4","2","-1","8","49898","3","0"
"36146","4","2","-1","8","49899","9","0"
"36147","4","2","-1","8","49924","6","0"
"36148","4","2","-1","8","49978","8","0"
"36149","4","2","-1","8","49921","5","0"
"36150","4","2","-1","8","49984","10","0"
"36151","4","2","-1","8","52517","1","0"
"36152","4","2","-1","8","49928","7","0"
"36153","4","2","-1","8","49918","3","0"
"36154","4","2","-1","8","49981","9","0"
"36155","4","2","-1","8","49925","6","0"
"36156","4","2","-1","8","49979","8","0"
"36157","4","2","-1","8","49922","5","0"
"36158","4","2","-1","8","49985","10","0"
"36159","4","2","-1","8","52518","1","0"
"36160","4","2","-1","8","49929","7","0"
"36161","4","2","-1","8","49919","3","0"
"36162","4","2","-1","8","49982","9","0"
"36163","4","2","-1","8","49925","6","0"
"36164","4","2","-1","8","49979","8","0"
"36165","4","2","-1","8","49922","5","0"
"36166","4","2","-1","8","49985","10","0"
"36167","4","2","-1","8","52518","1","0"
"36168","4","2","-1","8","49929","7","0"
"36169","4","2","-1","8","49919","3","0"
"36170","4","2","-1","8","49982","9","0"
"36171","4","2","-1","8","49926","6","0"
"36172","4","2","-1","8","49980","8","0"
"36173","4","2","-1","8","49923","5","0"
"36174","4","2","-1","8","49986","10","0"
"36175","4","2","-1","8","52519","1","0"
"36176","4","2","-1","8","49930","7","0"
"36177","4","2","-1","8","49920","3","0"
"36178","4","2","-1","8","49983","9","0"
"36179","4","3","-1","5","52133","6","0"
"36180","4","3","-1","5","52135","8","0"
"36181","4","3","-1","5","52128","5","0"
"36182","4","3","-1","5","52129","10","0"
"36183","4","3","-1","5","52496","1","0"
"36184","4","3","-1","5","52155","7","0"
"36185","4","3","-1","5","51237","3","0"
"36186","4","3","-1","5","51075","9","0"
"36187","4","3","-1","5","52145","6","0"
"36188","4","3","-1","5","52146","8","0"
"36189","4","3","-1","5","52147","5","0"
"36190","4","3","-1","5","52148","10","0"
"36191","4","3","-1","5","52497","1","0"
"36192","4","3","-1","5","52153","7","0"
"36193","4","3","-1","5","52151","3","0"
"36194","4","3","-1","5","51212","9","0"
"36195","4","3","-1","5","52133","6","0"
"36196","4","3","-1","5","52135","8","0"
"36197","4","3","-1","5","52128","5","0"
"36198","4","3","-1","5","52129","10","0"
"36199","4","3","-1","5","52495","1","0"
"36200","4","3","-1","5","52155","7","0"
"36201","4","3","-1","5","51237","3","0"
"36202","4","3","-1","5","51075","9","0"
"36203","4","3","-1","5","52145","6","0"
"36204","4","3","-1","5","52146","8","0"
"36205","4","3","-1","5","52147","5","0"
"36206","4","3","-1","5","52148","10","0"
"36207","4","3","-1","5","52498","1","0"
"36208","4","3","-1","5","52153","7","0"
"36209","4","3","-1","5","52151","3","0"
"36210","4","3","-1","5","51212","9","0"
"36211","4","3","-1","5","52133","6","0"
"36212","4","3","-1","5","52135","8","0"
"36213","4","3","-1","5","52128","5","0"
"36214","4","3","-1","5","52129","10","0"
"36215","4","3","-1","5","52495","1","0"
"36216","4","3","-1","5","52155","7","0"
"36217","4","3","-1","5","51237","3","0"
"36218","4","3","-1","5","51075","9","0"
"36219","4","3","-1","5","52145","6","0"
"36220","4","3","-1","5","52146","8","0"
"36221","4","3","-1","5","52147","5","0"
"36222","4","3","-1","5","52148","10","0"
"36223","4","3","-1","5","52498","1","0"
"36224","4","3","-1","5","52153","7","0"
"36225","4","3","-1","5","52151","3","0"
"36226","4","3","-1","5","51212","9","0"
"36227","4","3","-1","5","52133","6","0"
"36228","4","3","-1","5","52135","8","0"
"36229","4","3","-1","5","52128","5","0"
"36230","4","3","-1","5","52129","10","0"
"36231","4","3","-1","5","52495","1","0"
"36232","4","3","-1","5","52155","7","0"
"36233","4","3","-1","5","51237","3","0"
"36234","4","3","-1","5","51075","9","0"
"36235","4","3","-1","5","52145","6","0"
"36236","4","3","-1","5","52146","8","0"
"36237","4","3","-1","5","52147","5","0"
"36238","4","3","-1","5","52148","10","0"
"36239","4","3","-1","5","52498","1","0"
"36240","4","3","-1","5","52153","7","0"
"36241","4","3","-1","5","52151","3","0"
"36242","4","3","-1","5","51212","9","0"
"36243","4","3","-1","5","52166","6","0"
"36244","4","3","-1","5","52163","8","0"
"36245","4","3","-1","5","51887","5","0"
"36246","4","3","-1","5","52164","10","0"
"36247","4","3","-1","5","51872","1","0"
"36248","4","3","-1","5","52167","7","0"
"36249","4","3","-1","5","51883","3","0"
"36250","4","3","-1","5","52165","9","0"
"36251","4","3","-1","5","52166","6","0"
"36252","4","3","-1","5","52163","8","0"
"36253","4","3","-1","5","51887","5","0"
"36254","4","3","-1","5","52164","10","0"
"36255","4","3","-1","5","51872","1","0"
"36256","4","3","-1","5","52167","7","0"
"36257","4","3","-1","5","51883","3","0"
"36258","4","3","-1","5","52165","9","0"
"36259","4","3","-1","5","57612","6","0"
"36260","4","3","-1","5","52163","8","0"
"36261","4","3","-1","5","51887","5","0"
"36262","4","3","-1","5","52164","10","0"
"36263","4","3","-1","5","51872","1","0"
"36264","4","3","-1","5","52167","7","0"
"36265","4","3","-1","5","51883","3","0"
"36266","4","3","-1","5","52165","9","0"
"36267","4","3","-1","5","52166","6","0"
"36268","4","3","-1","5","52163","8","0"
"36269","4","3","-1","5","51887","5","0"
"36270","4","3","-1","5","52164","10","0"
"36271","4","3","-1","5","51872","1","0"
"36272","4","3","-1","5","52167","7","0"
"36273","4","3","-1","5","51883","3","0"
"36274","4","3","-1","5","52165","9","0"
"36275","4","3","-1","5","52166","6","0"
"36276","4","3","-1","5","52163","8","0"
"36277","4","3","-1","5","51887","5","0"
"36278","4","3","-1","5","52164","10","0"
"36279","4","3","-1","5","51872","1","0"
"36280","4","3","-1","5","52167","7","0"
"36281","4","3","-1","5","51883","3","0"
"36282","4","3","-1","5","52165","9","0"
"36283","4","3","-1","5","52166","6","0"
"36284","4","3","-1","5","52163","8","0"
"36285","4","3","-1","5","51887","5","0"
"36286","4","3","-1","5","52164","10","0"
"36287","4","3","-1","5","51872","1","0"
"36288","4","3","-1","5","52167","7","0"
"36289","4","3","-1","5","51883","3","0"
"36290","4","3","-1","5","52165","9","0"
"36291","4","4","-1","6","51653","6","0"
"36292","4","4","-1","6","51657","8","0"
"36293","4","4","-1","6","51652","5","0"
"36294","4","4","-1","6","51656","10","0"
"36295","4","4","-1","6","61307","1","0"
"36296","4","4","-1","6","51658","7","0"
"36297","4","4","-1","6","51951","3","0"
"36298","4","4","-1","6","51654","9","0"
"36299","4","4","-1","6","51662","6","0"
"36300","4","4","-1","6","51131","8","0"
"36301","4","4","-1","6","51660","5","0"
"36302","4","4","-1","6","51661","10","0"
"36303","4","4","-1","6","51207","1","0"
"36304","4","4","-1","6","51663","7","0"
"36305","4","4","-1","6","51949","3","0"
"36306","4","4","-1","6","51659","9","0"
"36307","4","4","-1","6","51676","6","0"
"36308","4","4","-1","6","51669","8","0"
"36309","4","4","-1","6","51665","5","0"
"36310","4","4","-1","6","51668","10","0"
"36311","4","4","-1","6","61308","1","0"
"36312","4","4","-1","6","51671","7","0"
"36313","4","4","-1","6","51950","3","0"
"36314","4","4","-1","6","51672","9","0"
"36315","4","4","-1","6","51653","6","0"
"36316","4","4","-1","6","51657","8","0"
"36317","4","4","-1","6","51652","5","0"
"36318","4","4","-1","6","51673","10","0"
"36319","4","4","-1","6","61307","1","0"
"36320","4","4","-1","6","51674","7","0"
"36321","4","4","-1","6","51951","3","0"
"36322","4","4","-1","6","51654","9","0"
"36323","4","4","-1","6","51675","6","0"
"36324","4","4","-1","6","51131","8","0"
"36325","4","4","-1","6","51660","5","0"
"36326","4","4","-1","6","51661","10","0"
"36327","4","4","-1","6","51207","1","0"
"36328","4","4","-1","6","51663","7","0"
"36329","4","4","-1","6","51949","3","0"
"36330","4","4","-1","6","51659","9","0"
"36331","4","4","-1","6","51676","6","0"
"36332","4","4","-1","6","51669","8","0"
"36333","4","4","-1","6","51665","5","0"
"36334","4","4","-1","6","51668","10","0"
"36335","4","4","-1","6","61308","1","0"
"36336","4","4","-1","6","51671","7","0"
"36337","4","4","-1","6","51950","3","0"
"36338","4","4","-1","6","51672","9","0"
"36339","4","4","-1","6","51653","6","0"
"36340","4","4","-1","6","51657","8","0"
"36341","4","4","-1","6","51652","5","0"
"36342","4","4","-1","6","51673","10","0"
"36343","4","4","-1","6","61307","1","0"
"36344","4","4","-1","6","51674","7","0"
"36345","4","4","-1","6","51951","3","0"
"36346","4","4","-1","6","51654","9","0"
"36347","4","4","-1","6","51948","6","0"
"36348","4","4","-1","6","51131","8","0"
"36349","4","4","-1","6","51660","5","0"
"36350","4","4","-1","6","51645","10","0"
"36351","4","4","-1","6","51207","1","0"
"36352","4","4","-1","6","51663","7","0"
"36353","4","4","-1","6","51949","3","0"
"36354","4","4","-1","6","51659","9","0"
"36355","4","4","-1","6","51953","6","0"
"36356","4","4","-1","6","52046","8","0"
"36357","4","4","-1","6","52048","5","0"
"36358","4","4","-1","6","51954","10","0"
"36359","4","4","-1","6","51891","1","0"
"36360","4","4","-1","6","51955","7","0"
"36361","4","4","-1","6","51892","3","0"
"36362","4","4","-1","6","51897","9","0"
"36363","4","4","-1","6","52043","6","0"
"36364","4","4","-1","6","52045","8","0"
"36365","4","4","-1","6","52049","5","0"
"36366","4","4","-1","6","52042","10","0"
"36367","4","4","-1","6","50905","1","0"
"36368","4","4","-1","6","52044","7","0"
"36369","4","4","-1","6","49725","3","0"
"36370","4","4","-1","6","52039","9","0"
"36371","4","4","-1","6","52051","6","0"
"36372","4","4","-1","6","52052","8","0"
"36373","4","4","-1","6","51633","5","0"
"36374","4","4","-1","6","52050","10","0"
"36375","4","4","-1","6","51641","1","0"
"36376","4","4","-1","6","51640","7","0"
"36377","4","4","-1","6","49512","3","0"
"36378","4","4","-1","6","51636","9","0"
"36379","4","4","-1","6","52055","6","0"
"36380","4","4","-1","6","52057","8","0"
"36381","4","4","-1","6","52053","5","0"
"36382","4","4","-1","6","52054","10","0"
"36383","4","4","-1","6","51904","1","0"
"36384","4","4","-1","6","52056","7","0"
"36385","4","4","-1","6","51297","3","0"
"36386","4","4","-1","6","52058","9","0"
"36387","4","4","-1","6","52063","6","0"
"36388","4","4","-1","6","52045","8","0"
"36389","4","4","-1","6","52049","5","0"
"36390","4","4","-1","6","52042","10","0"
"36391","4","4","-1","6","50905","1","0"
"36392","4","4","-1","6","52044","7","0"
"36393","4","4","-1","6","49725","3","0"
"36394","4","4","-1","6","52064","9","0"
"36395","4","4","-1","6","51771","6","0"
"36396","4","4","-1","6","51775","8","0"
"36397","4","4","-1","6","51769","5","0"
"36398","4","4","-1","6","51772","10","0"
"36399","4","4","-1","6","51773","1","0"
"36400","4","4","-1","6","51774","7","0"
"36401","4","4","-1","6","51770","3","0"
"36402","4","4","-1","6","51776","9","0"
"36403","4","1","-1","7","50050","16","0"
"36404","4","1","-1","7","50051","16","0"
"36405","4","1","-1","7","50052","16","0"
"36406","4","1","-1","7","50053","16","0"
"36407","4","1","-1","7","50054","16","0"
"36408","4","1","-1","7","50055","16","0"
"36409","4","1","-1","7","15076","16","0"
"36410","4","1","-1","7","50057","16","0"
"36411","4","1","-1","7","50058","16","0"
"36412","4","1","-1","7","23091","16","0"
"36413","4","1","-1","7","15196","16","0"
"36414","4","1","-1","7","50059","16","0"
"36415","4","1","-1","7","50061","16","0"
"36416","4","1","-1","7","50062","16","0"
"36417","4","0","-1","3","4284","11","0"
"36418","4","0","-1","3","31800","11","0"
"36419","4","0","-1","3","24646","11","0"
"36420","4","0","-1","3","9865","11","0"
"36421","4","0","-1","3","2854","11","0"
"36422","4","0","-1","3","31800","11","0"
"36423","4","0","-1","3","31616","11","0"
"36424","4","0","-1","3","23728","11","0"
"36425","4","0","-1","3","9836","11","0"
"36426","4","0","-1","3","31616","11","0"
"36427","4","0","-1","3","9834","11","0"
"36428","4","0","-1","3","31800","11","0"
"36429","4","0","-1","3","9840","11","0"
"36430","4","0","-1","3","23897","11","0"
"36431","4","0","-1","3","39000","2","0"
"36432","4","0","-1","3","9859","2","0"
"36433","4","0","-1","3","9857","2","0"
"36434","4","0","-1","3","31889","2","0"
"36435","4","0","-1","3","15420","2","0"
"36436","4","0","-1","3","9658","2","0"
"36437","4","0","-1","3","6539","2","0"
"36438","4","0","-1","3","9860","2","0"
"36439","4","0","-1","3","9859","2","0"
"36440","4","0","-1","3","9854","2","0"
"36441","4","0","-1","3","9858","2","0"
"36442","4","0","-1","3","31603","2","0"
"36443","4","0","-1","3","12567","2","0"
"36444","4","0","-1","3","9852","2","0"
"36445","4","6","-1","1","52185","14","4"
"36446","4","6","-1","1","52187","14","4"
"36447","4","6","-1","1","52183","14","4"
"36448","4","6","-1","1","52188","14","4"
"36449","4","6","-1","1","52191","14","4"
"36450","4","6","-1","1","52190","14","4"
"36451","4","6","-1","1","52182","14","4"
"36452","4","6","-1","1","52189","14","4"
"36453","4","6","-1","1","52186","14","4"
"36454","4","6","-1","1","52176","14","4"
"36455","4","6","-1","1","52184","14","4"
"36456","4","6","-1","1","52180","14","4"
"36457","4","6","-1","1","52181","14","4"
"36458","4","6","-1","1","52179","14","4"
"36459","4","0","-1","3","50236","23","0"
"36460","4","0","-1","3","24061","23","0"
"36461","4","0","-1","3","50245","23","0"
"36462","4","0","-1","3","50238","23","0"
"36463","4","0","-1","3","50239","23","0"
"36464","4","0","-1","3","50313","23","0"
"36465","4","0","-1","3","50241","23","0"
"36466","4","0","-1","3","27756","23","0"
"36467","4","0","-1","3","21605","23","0"
"36468","4","0","-1","3","22923","23","0"
"36469","4","0","-1","3","31120","23","0"
"36470","4","0","-1","3","50313","23","0"
"36471","4","0","-1","3","28337","23","0"
"36472","4","0","-1","3","50243","23","0"
"36473","2","15","-1","1","50118","13","3"
"36474","2","15","-1","1","50119","13","3"
"36475","2","15","-1","1","50124","13","3"
"36476","2","15","-1","1","50121","13","3"
"36477","2","15","-1","1","50119","13","3"
"36478","2","15","-1","1","49206","13","3"
"36479","2","15","-1","1","50122","13","3"
"36480","2","15","-1","1","50119","13","3"
"36481","2","15","-1","1","50118","13","3"
"36482","2","15","-1","1","50123","13","3"
"36483","2","15","-1","1","50121","13","3"
"36484","2","15","-1","1","50125","13","3"
"36485","2","15","-1","1","49206","13","3"
"36486","2","15","-1","1","50126","13","3"
"36487","2","4","-1","2","50197","13","3"
"36488","2","4","-1","2","50198","13","3"
"36489","2","4","-1","2","50199","13","3"
"36490","2","4","-1","2","49201","13","3"
"36491","2","4","-1","2","50200","13","3"
"36492","2","4","-1","2","50201","13","3"
"36493","2","4","-1","2","50202","13","3"
"36494","2","4","-1","2","50203","13","3"
"36495","2","4","-1","2","50204","13","3"
"36496","2","4","-1","2","50202","13","3"
"36497","2","4","-1","2","50206","13","3"
"36498","2","4","-1","2","50205","13","3"
"36499","2","4","-1","2","50201","13","3"
"36500","2","4","-1","2","50210","13","3"
"36501","2","5","-1","2","50320","17","1"
"36502","2","5","-1","2","50247","17","1"
"36503","2","5","-1","2","49203","17","1"
"36504","2","5","-1","2","50316","17","1"
"36505","2","5","-1","2","50319","17","1"
"36506","2","5","-1","2","50325","17","1"
"36507","2","5","-1","2","50320","17","1"
"36508","2","5","-1","2","50252","17","1"
"36509","2","5","-1","2","50253","17","1"
"36510","2","5","-1","2","50254","17","1"
"36511","2","5","-1","2","50315","17","1"
"36512","2","5","-1","2","50254","17","1"
"36513","2","5","-1","2","50322","17","1"
"36514","2","5","-1","2","50321","17","1"
"36515","2","7","-1","1","50260","13","3"
"36516","2","7","-1","1","50261","13","3"
"36517","2","7","-1","1","50262","13","3"
"36518","2","7","-1","1","50267","13","3"
"36519","2","7","-1","1","50264","13","3"
"36520","2","7","-1","1","49199","13","3"
"36521","2","7","-1","1","50265","13","3"
"36522","2","7","-1","1","50266","13","3"
"36523","2","7","-1","1","50268","13","3"
"36524","2","7","-1","1","50269","13","3"
"36525","2","7","-1","1","50265","13","3"
"36526","2","7","-1","1","50270","13","3"
"36527","2","7","-1","1","50263","13","3"
"36528","2","7","-1","1","50271","13","3"
"36529","2","8","-1","1","49223","17","1"
"36530","2","8","-1","1","50334","17","1"
"36531","2","8","-1","1","50327","17","1"
"36532","2","8","-1","1","50331","17","1"
"36533","2","8","-1","1","50326","17","1"
"36534","2","8","-1","1","50332","17","1"
"36535","2","8","-1","1","50328","17","1"
"36536","2","8","-1","1","50329","17","1"
"36537","2","8","-1","1","50326","17","1"
"36538","2","8","-1","1","50333","17","1"
"36539","2","8","-1","1","50327","17","1"
"36540","2","8","-1","1","50330","17","1"
"36541","2","8","-1","1","50332","17","1"
"36542","2","8","-1","1","50326","17","1"
"36543","2","10","-1","2","50134","17","2"
"36544","2","10","-1","2","50135","17","2"
"36545","2","10","-1","2","50136","17","2"
"36546","2","10","-1","2","50137","17","2"
"36547","2","10","-1","2","50138","17","2"
"36548","2","10","-1","2","50139","17","2"
"36549","2","10","-1","2","50346","17","2"
"36550","2","10","-1","2","50344","17","2"
"36551","2","10","-1","2","50143","17","2"
"36552","2","10","-1","2","50347","17","2"
"36553","2","10","-1","2","50345","17","2"
"36554","2","10","-1","2","50146","17","2"
"36555","2","10","-1","2","50147","17","2"
"36556","2","10","-1","2","50343","17","2"
"36557","2","13","-1","1","31314","13","3"
"36558","2","13","-1","1","50370","13","3"
"36559","2","13","-1","1","50371","13","3"
"36560","2","13","-1","1","50370","13","3"
"36561","2","13","-1","1","50370","13","3"
"36562","2","13","-1","1","50371","13","3"
"36563","2","13","-1","1","50371","13","3"
"36564","2","13","-1","1","31314","13","3"
"36565","2","13","-1","1","31314","13","3"
"36566","2","13","-1","1","50370","13","3"
"36567","2","13","-1","1","50370","13","3"
"36568","2","13","-1","1","50371","13","3"
"36569","2","13","-1","1","31314","13","3"
"36570","2","13","-1","1","31314","13","3"
"36571","2","0","-1","1","50063","13","3"
"36572","2","0","-1","1","50064","13","3"
"36573","2","0","-1","1","50073","13","3"
"36574","2","0","-1","1","50067","13","3"
"36575","2","0","-1","1","50068","13","3"
"36576","2","0","-1","1","50070","13","3"
"36577","2","0","-1","1","50074","13","3"
"36578","2","0","-1","1","50072","13","3"
"36579","2","0","-1","1","50065","13","3"
"36580","2","0","-1","1","50075","13","3"
"36581","2","0","-1","1","50071","13","3"
"36582","2","0","-1","1","50069","13","3"
"36583","2","0","-1","1","50076","13","3"
"36584","2","0","-1","1","50066","13","3"
"36585","2","1","-1","1","50337","17","1"
"36586","2","1","-1","1","50342","17","1"
"36587","2","1","-1","1","50340","17","1"
"36588","2","1","-1","1","50336","17","1"
"36589","2","1","-1","1","49227","17","1"
"36590","2","1","-1","1","50335","17","1"
"36591","2","1","-1","1","50341","17","1"
"36592","2","1","-1","1","50337","17","1"
"36593","2","1","-1","1","50336","17","1"
"36594","2","1","-1","1","50338","17","1"
"36595","2","1","-1","1","50339","17","1"
"36596","2","1","-1","1","50340","17","1"
"36597","2","1","-1","1","50335","17","1"
"36598","2","1","-1","1","50336","17","1"
"36599","2","6","-1","1","50353","17","1"
"36600","2","6","-1","1","50358","17","1"
"36601","2","6","-1","1","50354","17","1"
"36602","2","6","-1","1","50357","17","1"
"36603","2","6","-1","1","50349","17","1"
"36604","2","6","-1","1","50352","17","1"
"36605","2","6","-1","1","50359","17","1"
"36606","2","6","-1","1","50356","17","1"
"36607","2","6","-1","1","50351","17","1"
"36608","2","6","-1","1","50355","17","1"
"36609","2","6","-1","1","50348","17","1"
"36610","2","6","-1","1","50354","17","1"
"36611","2","6","-1","1","50350","17","1"
"36612","2","6","-1","1","50357","17","1"
"36613","2","2","-1","2","50149","15","0"
"36614","2","2","-1","2","50150","15","0"
"36615","2","2","-1","2","50158","15","0"
"36616","2","2","-1","2","50149","15","0"
"36617","2","2","-1","2","50150","15","0"
"36618","2","2","-1","2","49222","15","0"
"36619","2","2","-1","2","50153","15","0"
"36620","2","2","-1","2","50159","15","0"
"36621","2","2","-1","2","50154","15","0"
"36622","2","2","-1","2","50157","15","0"
"36623","2","2","-1","2","50156","15","0"
"36624","2","2","-1","2","50155","15","0"
"36625","2","2","-1","2","50152","15","0"
"36626","2","2","-1","2","50151","15","0"
"36627","2","18","-1","2","50160","26","0"
"36628","2","18","-1","2","50161","26","0"
"36629","2","18","-1","2","49202","26","0"
"36630","2","18","-1","2","50162","26","0"
"36631","2","18","-1","2","50163","26","0"
"36632","2","18","-1","2","50164","26","0"
"36633","2","18","-1","2","50165","26","0"
"36634","2","18","-1","2","50166","26","0"
"36635","2","18","-1","2","50166","26","0"
"36636","2","18","-1","2","50168","26","0"
"36637","2","18","-1","2","50167","26","0"
"36638","2","18","-1","2","50162","26","0"
"36639","2","18","-1","2","50164","26","0"
"36640","2","18","-1","2","50167","26","0"
"36641","2","3","-1","1","18405","26","0"
"36642","2","3","-1","1","18405","26","0"
"36643","2","3","-1","1","18405","26","0"
"36644","2","3","-1","1","18405","26","0"
"36645","2","3","-1","1","18405","26","0"
"36646","2","3","-1","1","18405","26","0"
"36647","2","3","-1","1","18405","26","0"
"36648","2","3","-1","1","18405","26","0"
"36649","2","3","-1","1","18405","26","0"
"36650","2","3","-1","1","18405","26","0"
"36651","2","3","-1","1","18405","26","0"
"36652","2","3","-1","1","18405","26","0"
"36653","2","3","-1","1","18405","26","0"
"36654","2","3","-1","1","18405","26","0"
"36655","2","19","-1","2","50366","26","0"
"36656","2","19","-1","2","50362","26","0"
"36657","2","19","-1","2","19902","26","0"
"36658","2","19","-1","2","50364","26","0"
"36659","2","19","-1","2","50361","26","0"
"36660","2","19","-1","2","9062","26","0"
"36661","2","19","-1","2","50363","26","0"
"36662","2","19","-1","2","50368","26","0"
"36663","2","19","-1","2","50360","26","0"
"36664","2","19","-1","2","50361","26","0"
"36665","2","19","-1","2","50369","26","0"
"36666","2","19","-1","2","25076","26","0"
"36667","2","19","-1","2","50367","26","0"
"36668","2","19","-1","2","50365","26","0"
"36669","2","15","-1","1","50127","21","3"
"36670","2","15","-1","1","50125","21","3"
"36671","2","15","-1","1","50128","21","3"
"36672","2","15","-1","1","50121","21","3"
"36673","2","15","-1","1","50129","21","3"
"36674","2","15","-1","1","50122","21","3"
"36675","2","15","-1","1","50118","21","3"
"36676","2","15","-1","1","49207","21","3"
"36677","2","15","-1","1","50128","21","3"
"36678","2","15","-1","1","49206","21","3"
"36679","2","15","-1","1","50130","21","3"
"36680","2","15","-1","1","50121","21","3"
"36681","2","15","-1","1","50129","21","3"
"36682","2","15","-1","1","50131","21","3"
"36683","2","4","-1","2","50209","21","3"
"36684","2","4","-1","2","50203","21","3"
"36685","2","4","-1","2","50208","21","3"
"36686","2","4","-1","2","50199","21","3"
"36687","2","4","-1","2","50208","21","3"
"36688","2","4","-1","2","50205","21","3"
"36689","2","4","-1","2","50198","21","3"
"36690","2","4","-1","2","50205","21","3"
"36691","2","4","-1","2","49233","21","3"
"36692","2","4","-1","2","50199","21","3"
"36693","2","4","-1","2","50205","21","3"
"36694","2","4","-1","2","50197","21","3"
"36695","2","4","-1","2","50209","21","3"
"36696","2","4","-1","2","50208","21","3"
"36697","2","10","-1","2","50139","17","2"
"36698","2","10","-1","2","53556","17","2"
"36699","2","10","-1","2","50148","17","2"
"36700","2","10","-1","2","50147","17","2"
"36701","2","10","-1","2","50346","17","2"
"36702","2","10","-1","2","50139","17","2"
"36703","2","10","-1","2","50136","17","2"
"36704","2","10","-1","2","50138","17","2"
"36705","2","10","-1","2","50135","17","2"
"36706","2","10","-1","2","50137","17","2"
"36707","2","10","-1","2","50134","17","2"
"36708","2","10","-1","2","50138","17","2"
"36709","2","10","-1","2","50343","17","2"
"36710","2","10","-1","2","50344","17","2"
"36711","2","16","-1","2","16752","25","0"
"36712","2","16","-1","2","16752","25","0"
"36713","2","16","-1","2","40002","25","0"
"36714","2","16","-1","2","16752","25","0"
"36715","2","16","-1","2","40002","25","0"
"36716","2","16","-1","2","16752","25","0"
"36717","2","16","-1","2","20782","25","0"
"36718","2","16","-1","2","40002","25","0"
"36719","2","16","-1","2","16752","25","0"
"36720","2","16","-1","2","16752","25","0"
"36721","2","16","-1","2","16752","25","0"
"36722","2","16","-1","2","40002","25","0"
"36723","2","16","-1","2","39991","25","0"
"36724","2","16","-1","2","16752","25","0"
"36725","12","0","0","-1","36189","0","0"
"36726","12","0","0","-1","49234","0","0"
"36727","12","0","0","-1","18704","0","0"
"36728","12","0","0","-1","50442","0","0"
"36729","12","0","0","4","38748","0","0"
"36730","12","0","0","-1","22304","0","0"
"36731","12","0","0","-1","39117","0","0"
"36732","12","0","0","-1","49803","0","0"
"36733","12","0","0","-1","929","0","0"
"36734","12","0","0","4","44269","0","0"
"36735","12","0","0","-1","30953","0","0"
