id	kind	reference	status	issue	source_manifest	schema_evidence	values_evidence	relations_evidence	runtime_evidence	notes
sql:world.gameobject_queststarter	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gameobject_queststarter	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gameobject_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gameobject_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gameobject_template_addon	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gameobject_template_addon	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gameobject_template_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gameobject_template_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gossip_menu	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gossip_menu	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gossip_menu_option	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gossip_menu_option	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gossip_menu_option_action	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gossip_menu_option_action	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gossip_menu_option_box	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gossip_menu_option_box	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.gossip_menu_option_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#gossip_menu_option_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.graveyard_orientation	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#graveyard_orientation	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.graveyard_zone	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#graveyard_zone	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.guild_challenges	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#guild_challenges	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.guild_rewards	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#guild_rewards	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.guild_xp_for_level	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#guild_xp_for_level	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.holiday_dates	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#holiday_dates	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.instance_encounters	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#instance_encounters	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.instance_spawn_groups	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#instance_spawn_groups	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.instance_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#instance_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.item_enchantment_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#item_enchantment_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.item_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#item_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.item_script_names	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#item_script_names	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.item_template_addon	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#item_template_addon	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.lfg_dungeon_rewards	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#lfg_dungeon_rewards	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.lfg_dungeon_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#lfg_dungeon_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.linked_respawn	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#linked_respawn	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.mail_level_reward	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#mail_level_reward	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.mail_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#mail_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.milling_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#milling_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.npc_spellclick_spells	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#npc_spellclick_spells	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.npc_text	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#npc_text	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.npc_text_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#npc_text_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.npc_vendor	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#npc_vendor	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.outdoorpvp_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#outdoorpvp_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.page_text	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#page_text	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.page_text_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#page_text_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.pet_levelstats	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#pet_levelstats	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.pet_name_generation	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#pet_name_generation	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.phase_area	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#phase_area	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.pickpocketing_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#pickpocketing_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_factionchange_achievement	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_factionchange_achievement	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_factionchange_items	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_factionchange_items	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_factionchange_quests	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_factionchange_quests	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_factionchange_reputations	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_factionchange_reputations	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_factionchange_spells	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_factionchange_spells	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_factionchange_titles	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_factionchange_titles	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_levelstats	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_levelstats	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.player_xp_for_level	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#player_xp_for_level	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.playercreateinfo	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#playercreateinfo	unassessed	#57	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.playercreateinfo_action	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#playercreateinfo_action	unassessed	#57	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.playercreateinfo_cast_spell	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#playercreateinfo_cast_spell	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.playercreateinfo_item	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#playercreateinfo_item	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.playercreateinfo_skills	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#playercreateinfo_skills	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.playercreateinfo_spell_custom	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#playercreateinfo_spell_custom	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.points_of_interest	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#points_of_interest	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.points_of_interest_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#points_of_interest_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.pool_members	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#pool_members	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.pool_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#pool_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.prospecting_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#prospecting_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_details	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_details	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_greeting	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_greeting	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_greeting_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_greeting_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_mail_sender	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_mail_sender	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_offer_reward	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_offer_reward	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_poi	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_poi	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_poi_points	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_poi_points	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_pool_members	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_pool_members	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_pool_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_pool_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_request_items	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_request_items	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_template_addon	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_template_addon	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.quest_template_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#quest_template_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.reference_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#reference_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.reputation_reward_rate	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#reputation_reward_rate	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.reputation_spillover_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#reputation_spillover_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.script_spline_chain_meta	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#script_spline_chain_meta	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.script_spline_chain_waypoints	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#script_spline_chain_waypoints	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.script_waypoint	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#script_waypoint	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.skill_discovery_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#skill_discovery_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.skill_extra_item_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#skill_extra_item_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.skill_fishing_base_level	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#skill_fishing_base_level	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.skill_perfect_item_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#skill_perfect_item_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.skinning_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#skinning_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.smart_scripts	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#smart_scripts	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spawn_group	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spawn_group	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spawn_group_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spawn_group_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_area	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_area	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_bonus_data	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_bonus_data	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_custom_attr	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_custom_attr	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_dbc	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_dbc	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_enchant_proc_data	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_enchant_proc_data	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_group	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_group	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_group_stack_rules	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_group_stack_rules	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_learn_spell	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_learn_spell	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_linked_spell	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_linked_spell	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_loot_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_loot_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_pet_auras	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_pet_auras	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_proc	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_proc	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_proc_event	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_proc_event	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_ranks	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_ranks	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_required	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_required	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_script_names	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_script_names	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_scripts	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_scripts	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_target_position	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_target_position	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spell_threat	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spell_threat	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spelldifficulty_dbc	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spelldifficulty_dbc	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.spelleffect_dbc	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#spelleffect_dbc	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.summon_properties_parameters	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#summon_properties_parameters	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.taxi_level_data	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#taxi_level_data	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.terrain_swap_defaults	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#terrain_swap_defaults	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.terrain_worldmap	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#terrain_worldmap	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.trainer	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#trainer	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.trainer_locale	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#trainer_locale	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.trainer_spell	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#trainer_spell	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.transports	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#transports	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.trinity_string	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#trinity_string	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.updates	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#updates	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.updates_include	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#updates_include	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.vehicle_accessory	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#vehicle_accessory	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.vehicle_seat_addon	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#vehicle_seat_addon	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.vehicle_template_accessory	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#vehicle_template_accessory	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.version	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#version	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.warden_checks	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#warden_checks	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.waypoint_data	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#waypoint_data	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.waypoint_data_addon	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#waypoint_data_addon	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.waypoint_scripts	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#waypoint_scripts	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.waypoints	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#waypoints	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.world_map_template	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#world_map_template	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
sql:world.world_states	sql-table	c699217775d90794158422387b07a917e161b582:sql/base/dev/world_database.sql#world_states	unassessed	-	-	-	-	-	-	Reference inventory only; AC schema, records, relations, and runtime parity unverified.
